,sales_record_id,sales_order_id,created_date,created_time,last_updated_date,last_updated_time,sales_staff_id,counterparty_id,units_sold,unit_price,currency_id,design_id,agreed_payment_date,agreed_delivery_date,agreed_delivery_location_id
400,808,340,2023-01-13,09:50:10.061000,2023-01-13,09:50:10.061000,4,4,70634,3.6,2,51,2023-01-15,2023-01-14,26
401,805,337,2023-01-13,08:40:09.969000,2023-01-13,08:40:09.969000,7,18,31461,3.11,2,20,2023-01-15,2023-01-17,14
402,798,330,2023-01-12,16:23:10.166000,2023-01-12,16:23:10.166000,2,1,60271,2.67,2,45,2023-01-15,2023-01-15,28
403,771,302,2023-01-10,16:21:10.088000,2023-01-10,16:21:10.088000,13,3,69032,2.93,3,31,2023-01-11,2023-01-13,8
404,784,316,2023-01-11,12:01:09.986000,2023-01-11,12:01:09.986000,10,7,92613,2.92,3,31,2023-01-14,2023-01-11,20
405,806,338,2023-01-13,08:51:10.306000,2023-01-13,08:51:10.306000,12,13,6167,2.78,3,7,2023-01-18,2023-01-19,17
406,815,347,2023-01-13,12:18:09.905000,2023-01-13,12:18:09.905000,8,4,15566,2.08,2,3,2023-01-18,2023-01-16,24
407,818,350,2023-01-13,14:25:10.143000,2023-01-13,14:25:10.143000,10,12,37917,3.72,1,42,2023-01-16,2023-01-19,7
408,647,180,2022-12-26,10:14:10.001000,2022-12-26,10:14:10.001000,19,19,48222,2.79,2,8,2022-12-28,2022-12-31,15
409,773,304,2023-01-10,16:53:09.936000,2023-01-10,16:53:09.936000,14,18,24937,2.16,2,46,2023-01-16,2023-01-17,26
410,776,307,2023-01-11,09:13:10.182000,2023-01-11,09:13:10.182000,9,5,99342,3.0,2,12,2023-01-14,2023-01-16,4
411,761,291,2023-01-10,09:37:10.086000,2023-01-10,09:37:10.086000,18,14,94344,3.79,3,12,2023-01-11,2023-01-10,17
412,777,309,2023-01-11,09:35:09.801000,2023-01-11,09:35:09.801000,4,7,3538,2.62,3,42,2023-01-12,2023-01-17,18
413,780,312,2023-01-11,10:26:10.355000,2023-01-11,10:26:10.355000,3,5,9818,2.77,2,13,2023-01-16,2023-01-15,2
414,831,363,2023-01-16,10:18:10.058000,2023-01-16,10:18:10.058000,19,4,83110,2.15,3,1,2023-01-19,2023-01-22,21
415,763,293,2023-01-10,10:33:10.187000,2023-01-10,10:33:10.187000,15,14,45204,3.64,3,22,2023-01-14,2023-01-15,11
416,841,299,2023-01-10,14:43:10.071000,2023-01-10,14:43:10.071000,3,15,70314,2.35,2,20,2023-01-10,2023-01-15,21
417,865,399,2023-01-17,17:44:10.063000,2023-01-17,17:44:10.063000,8,18,29910,2.44,2,27,2023-01-20,2023-01-22,16
418,866,400,2023-01-18,08:21:09.987000,2023-01-18,08:21:09.987000,9,15,16982,2.53,1,39,2023-01-23,2023-01-20,6
419,842,373,2023-01-16,12:36:09.913000,2023-01-16,12:36:09.913000,1,5,30870,2.92,2,37,2023-01-22,2023-01-19,9
420,867,401,2023-01-18,08:38:09.681000,2023-01-18,08:38:09.681000,20,17,78152,2.99,3,21,2023-01-19,2023-01-22,6
421,868,402,2023-01-18,09:03:09.900000,2023-01-18,09:03:09.900000,17,16,7360,3.37,2,38,2023-01-22,2023-01-22,29
422,843,374,2023-01-16,13:27:10.031000,2023-01-16,13:27:10.031000,19,19,22851,3.1,1,53,2023-01-19,2023-01-20,11
423,869,403,2023-01-18,09:10:10.212000,2023-01-18,09:10:10.212000,10,15,50421,2.82,1,33,2023-01-19,2023-01-20,12
424,844,375,2023-01-16,14:24:10.358000,2023-01-16,14:24:10.358000,9,20,56261,3.26,2,7,2023-01-20,2023-01-22,9
425,845,376,2023-01-16,14:26:10.516000,2023-01-16,14:26:10.516000,3,20,94923,3.97,3,13,2023-01-21,2023-01-18,18
426,846,377,2023-01-16,14:30:10.157000,2023-01-16,14:30:10.157000,19,12,63442,3.54,3,12,2023-01-20,2023-01-19,7
427,870,404,2023-01-18,09:29:09.954000,2023-01-18,09:29:09.954000,8,15,5516,2.19,2,1,2023-01-22,2023-01-20,30
428,871,396,2023-01-17,16:21:10.219000,2023-01-17,16:21:10.219000,3,10,97011,3.28,1,12,2023-01-22,2023-01-21,6
429,872,405,2023-01-18,10:00:10.312000,2023-01-18,10:00:10.312000,7,7,59215,2.89,1,42,2023-01-19,2023-01-23,11
430,847,378,2023-01-16,14:37:10.053000,2023-01-16,14:37:10.053000,7,16,3950,3.88,3,10,2023-01-17,2023-01-18,15
431,873,406,2023-01-18,10:28:10.390000,2023-01-18,10:28:10.390000,3,13,14937,2.73,1,6,2023-01-18,2023-01-21,10
432,848,379,2023-01-16,14:53:10.141000,2023-01-16,14:53:10.141000,18,9,11422,3.7,1,20,2023-01-22,2023-01-20,13
433,849,380,2023-01-16,15:15:10.197000,2023-01-16,15:15:10.197000,16,16,47466,3.65,1,17,2023-01-21,2023-01-17,11
434,850,381,2023-01-16,15:47:10.185000,2023-01-16,15:47:10.185000,14,14,6120,2.71,2,7,2023-01-18,2023-01-20,21
435,851,382,2023-01-16,16:45:10.057000,2023-01-16,16:45:10.057000,17,16,71818,2.67,3,15,2023-01-21,2023-01-17,1
436,852,383,2023-01-16,17:36:10.494000,2023-01-16,17:36:10.494000,6,14,54063,3.37,2,25,2023-01-19,2023-01-20,23
437,853,384,2023-01-17,08:05:10.100000,2023-01-17,08:05:10.100000,7,19,61517,2.13,2,51,2023-01-21,2023-01-23,8
438,854,385,2023-01-17,08:23:10.313000,2023-01-17,08:23:10.313000,17,5,6532,3.44,2,10,2023-01-22,2023-01-20,28
439,855,387,2023-01-17,09:28:10.006000,2023-01-17,09:28:10.006000,12,7,47705,3.94,3,50,2023-01-21,2023-01-20,20
440,856,388,2023-01-17,11:22:09.849000,2023-01-17,11:22:09.849000,2,13,17333,3.23,3,45,2023-01-18,2023-01-19,6
441,857,389,2023-01-17,11:23:09.924000,2023-01-17,11:23:09.924000,13,6,33993,3.98,2,26,2023-01-21,2023-01-18,19
442,858,390,2023-01-17,12:16:10.270000,2023-01-17,12:16:10.270000,16,11,97363,2.58,1,6,2023-01-20,2023-01-20,24
443,859,391,2023-01-17,12:38:10.416000,2023-01-17,12:38:10.416000,8,19,8139,3.05,3,36,2023-01-18,2023-01-20,2
444,690,223,2023-01-02,10:11:09.966000,2023-01-02,10:11:09.966000,16,20,34295,3.91,3,30,2023-01-04,2023-01-06,21
445,832,364,2023-01-16,10:19:10.153000,2023-01-16,10:19:10.153000,9,4,71754,2.03,3,21,2023-01-19,2023-01-16,29
446,860,392,2023-01-17,12:57:09.921000,2023-01-17,12:57:09.921000,7,8,8094,2.03,2,20,2023-01-20,2023-01-20,29
447,833,365,2023-01-16,10:59:10.084000,2023-01-16,10:59:10.084000,19,4,52053,2.75,2,48,2023-01-17,2023-01-18,11
448,834,366,2023-01-16,11:08:10.063000,2023-01-16,11:08:10.063000,17,10,31660,2.3,1,26,2023-01-18,2023-01-22,28
449,861,393,2023-01-17,13:41:10.106000,2023-01-17,13:41:10.106000,8,8,43810,2.72,1,41,2023-01-21,2023-01-17,24
450,835,367,2023-01-16,11:09:09.952000,2023-01-16,11:09:09.952000,1,6,15537,2.63,3,53,2023-01-19,2023-01-20,6
451,862,394,2023-01-17,14:52:10.415000,2023-01-17,14:52:10.415000,14,4,70180,2.82,1,51,2023-01-18,2023-01-19,2
452,836,368,2023-01-16,11:49:09.847000,2023-01-16,11:49:09.847000,15,7,29047,2.0,1,29,2023-01-17,2023-01-23,29
453,837,369,2023-01-16,11:52:10.050000,2023-01-16,11:52:10.050000,4,1,69544,3.75,3,54,2023-01-17,2023-01-20,12
454,838,370,2023-01-16,12:07:10.045000,2023-01-16,12:07:10.045000,9,8,40149,2.3,2,54,2023-01-16,2023-01-18,24
455,863,395,2023-01-17,15:20:10.063000,2023-01-17,15:20:10.063000,16,19,17767,3.41,2,41,2023-01-18,2023-01-18,27
456,839,371,2023-01-16,12:08:09.937000,2023-01-16,12:08:09.937000,16,5,48857,3.43,3,51,2023-01-17,2023-01-17,20
457,840,372,2023-01-16,12:15:10.131000,2023-01-16,12:15:10.131000,17,11,78250,2.46,2,3,2023-01-20,2023-01-18,1
458,864,397,2023-01-17,16:30:10.802000,2023-01-17,16:30:10.802000,3,15,5183,3.61,2,11,2023-01-23,2023-01-19,9
459,929,461,2023-01-20,13:40:10.075000,2023-01-20,13:40:10.075000,16,19,40846,3.16,1,1,2023-01-22,2023-01-24,28
460,928,460,2023-01-20,13:32:09.846000,2023-01-20,13:32:09.846000,9,18,82135,2.82,3,3,2023-01-21,2023-01-25,2
461,890,423,2023-01-18,16:40:10.008000,2023-01-18,16:40:10.008000,19,18,38809,3.89,3,17,2023-01-24,2023-01-24,17
462,695,226,2023-01-02,13:07:10.205000,2023-01-02,13:07:10.205000,17,9,69988,3.18,3,4,2023-01-04,2023-01-08,15
463,887,420,2023-01-18,15:53:10.208000,2023-01-18,15:53:10.208000,6,10,12118,2.62,1,17,2023-01-24,2023-01-19,30
464,922,454,2023-01-20,10:25:10.262000,2023-01-20,10:25:10.262000,10,15,43907,3.92,1,20,2023-01-21,2023-01-24,13
465,937,469,2023-01-20,17:30:10.061000,2023-01-20,17:30:10.061000,9,19,82737,3.26,2,49,2023-01-24,2023-01-22,4
466,893,426,2023-01-18,17:13:10.315000,2023-01-18,17:13:10.315000,2,3,8318,3.71,2,47,2023-01-18,2023-01-19,18
467,527,35,2022-11-25,13:10:10.345000,2022-11-25,13:10:10.345000,16,11,52800,2.88,2,2,2022-11-27,2022-12-06,23
468,925,457,2023-01-20,11:19:10.232000,2023-01-20,11:19:10.232000,14,5,25983,2.39,2,8,2023-01-23,2023-01-27,1
469,881,414,2023-01-18,14:00:10.084000,2023-01-18,14:00:10.084000,2,18,99569,3.72,2,49,2023-01-24,2023-01-24,13
470,927,459,2023-01-20,12:39:09.866000,2023-01-20,12:39:09.866000,8,11,83859,3.91,3,34,2023-01-26,2023-01-24,18
471,905,438,2023-01-19,11:05:09.932000,2023-01-19,11:05:09.932000,1,8,83821,3.23,1,15,2023-01-22,2023-01-25,6
472,892,425,2023-01-18,16:57:09.817000,2023-01-18,16:57:09.817000,18,6,72222,3.29,1,14,2023-01-24,2023-01-23,2
473,907,440,2023-01-19,12:58:09.881000,2023-01-19,12:58:09.881000,19,4,72548,2.47,3,7,2023-01-20,2023-01-21,13
474,926,458,2023-01-20,12:30:10.402000,2023-01-20,12:30:10.402000,3,4,49604,2.02,2,20,2023-01-24,2023-01-25,14
475,884,417,2023-01-18,15:09:09.965000,2023-01-18,15:09:09.965000,15,1,83841,2.83,2,51,2023-01-19,2023-01-19,7
476,903,436,2023-01-19,10:24:10.365000,2023-01-19,10:24:10.365000,18,3,60904,2.67,3,9,2023-01-19,2023-01-23,20
477,933,465,2023-01-20,14:54:10.100000,2023-01-20,14:54:10.100000,13,19,38253,3.79,2,27,2023-01-25,2023-01-20,23
478,886,419,2023-01-18,15:48:10.590000,2023-01-18,15:48:10.590000,16,14,61963,3.38,3,51,2023-01-24,2023-01-20,15
479,910,443,2023-01-19,15:33:10.304000,2023-01-19,15:33:10.304000,18,10,85045,2.94,1,23,2023-01-23,2023-01-21,21
480,924,456,2023-01-20,11:16:09.914000,2023-01-20,11:16:09.914000,16,17,34050,3.98,2,16,2023-01-25,2023-01-23,5
481,888,421,2023-01-18,16:09:10.187000,2023-01-18,16:09:10.187000,4,3,94822,2.23,3,20,2023-01-22,2023-01-21,19
482,895,428,2023-01-18,17:33:10.148000,2023-01-18,17:33:10.148000,18,16,99636,3.92,1,50,2023-01-22,2023-01-22,5
483,938,470,2023-01-20,17:50:10.002000,2023-01-20,17:50:10.002000,19,3,40454,3.79,3,19,2023-01-22,2023-01-23,11
484,899,432,2023-01-19,09:12:10.180000,2023-01-19,09:12:10.180000,19,5,2038,2.7,2,44,2023-01-23,2023-01-24,27
485,703,234,2023-01-02,14:52:10.167000,2023-01-02,14:52:10.167000,13,2,80117,2.7,3,17,2023-01-08,2023-01-06,6
486,934,466,2023-01-20,15:48:10.422000,2023-01-20,15:48:10.422000,20,5,39142,2.39,1,5,2023-01-26,2023-01-24,24
487,633,166,2022-12-22,16:07:09.794000,2022-12-22,16:07:09.794000,20,19,81436,3.51,3,19,2022-12-25,2022-12-27,10
488,914,447,2023-01-19,17:29:10.133000,2023-01-19,17:29:10.133000,5,17,17852,3.81,1,54,2023-01-22,2023-01-21,5
489,615,79,2022-12-13,15:22:10.191000,2022-12-13,15:22:10.191000,3,4,42801,3.04,2,28,2022-12-13,2022-12-18,17
490,915,386,2023-01-17,08:45:10.285000,2023-01-17,08:45:10.285000,18,12,24048,2.09,3,33,2023-01-17,2023-01-17,7
491,913,446,2023-01-19,17:18:09.913000,2023-01-19,17:18:09.913000,1,14,37352,3.47,1,6,2023-01-22,2023-01-23,18
492,911,444,2023-01-19,15:40:10.201000,2023-01-19,15:40:10.201000,18,4,92780,2.93,3,39,2023-01-24,2023-01-25,23
493,912,445,2023-01-19,16:15:10.622000,2023-01-19,16:15:10.622000,12,17,93755,3.58,1,18,2023-01-22,2023-01-24,14
494,876,409,2023-01-18,11:43:10.204000,2023-01-18,11:43:10.204000,6,16,97820,2.74,2,28,2023-01-22,2023-01-19,17
495,882,415,2023-01-18,14:14:10.358000,2023-01-18,14:14:10.358000,5,1,47818,2.67,2,38,2023-01-21,2023-01-21,4
496,874,407,2023-01-18,11:33:10.061000,2023-01-18,11:33:10.061000,9,1,39475,3.01,2,26,2023-01-22,2023-01-20,28
497,879,412,2023-01-18,13:32:10.034000,2023-01-18,13:32:10.034000,20,1,21854,3.64,3,3,2023-01-23,2023-01-19,3
498,931,463,2023-01-20,13:43:09.877000,2023-01-20,13:43:09.877000,1,14,23543,3.73,2,11,2023-01-24,2023-01-26,21
499,930,462,2023-01-20,13:42:09.889000,2023-01-20,13:42:09.889000,13,17,18036,3.45,3,3,2023-01-25,2023-01-24,18
500,932,464,2023-01-20,14:18:10.299000,2023-01-20,14:18:10.299000,11,7,3622,3.6,1,34,2023-01-23,2023-01-23,12
501,902,435,2023-01-19,10:14:09.832000,2023-01-19,10:14:09.832000,13,3,31426,2.48,3,42,2023-01-22,2023-01-22,11
502,877,410,2023-01-18,11:55:10.192000,2023-01-18,11:55:10.192000,16,11,39076,3.15,1,29,2023-01-19,2023-01-24,19
503,883,416,2023-01-18,14:42:10.091000,2023-01-18,14:42:10.091000,6,1,47552,2.94,1,29,2023-01-21,2023-01-24,21
504,878,411,2023-01-18,13:28:10.157000,2023-01-18,13:28:10.157000,10,20,7436,3.61,3,29,2023-01-24,2023-01-24,19
505,880,413,2023-01-18,13:49:10.337000,2023-01-18,13:49:10.337000,13,3,22517,2.58,2,34,2023-01-23,2023-01-21,19
506,889,422,2023-01-18,16:24:09.696000,2023-01-18,16:24:09.696000,11,11,9825,2.1,3,10,2023-01-20,2023-01-23,21
507,660,193,2022-12-27,14:04:09.720000,2022-12-27,14:04:09.720000,17,20,97572,2.76,2,25,2022-12-30,2022-12-28,24
508,900,433,2023-01-19,09:29:10.216000,2023-01-19,09:29:10.216000,4,16,32251,3.42,3,34,2023-01-23,2023-01-20,15
509,508,42,2022-11-30,12:44:09.907000,2022-11-30,12:44:09.907000,5,11,32209,2.16,3,20,2022-12-06,2022-12-01,27
510,875,408,2023-01-18,11:38:10.140000,2023-01-18,11:38:10.140000,3,10,30187,2.52,1,13,2023-01-20,2023-01-18,27
511,894,427,2023-01-18,17:27:09.914000,2023-01-18,17:27:09.914000,6,3,31141,3.07,3,21,2023-01-23,2023-01-24,30
512,897,430,2023-01-19,08:55:10.397000,2023-01-19,08:55:10.397000,17,16,98207,2.09,1,5,2023-01-22,2023-01-25,6
513,896,429,2023-01-19,08:27:10.200000,2023-01-19,08:27:10.200000,16,11,87067,3.08,3,43,2023-01-24,2023-01-22,20
514,898,431,2023-01-19,09:00:10.575000,2023-01-19,09:00:10.575000,3,5,26312,4.0,1,54,2023-01-20,2023-01-23,18
515,901,434,2023-01-19,09:39:09.780000,2023-01-19,09:39:09.780000,14,19,69670,3.77,3,52,2023-01-25,2023-01-22,30
516,885,418,2023-01-18,15:33:10.017000,2023-01-18,15:33:10.017000,12,7,60615,3.26,2,34,2023-01-22,2023-01-20,15
517,919,451,2023-01-20,08:08:10.404000,2023-01-20,08:08:10.404000,7,1,51289,2.12,3,35,2023-01-25,2023-01-23,11
518,920,452,2023-01-20,08:10:10.028000,2023-01-20,08:10:10.028000,16,14,50491,2.8,2,33,2023-01-25,2023-01-23,6
519,921,453,2023-01-20,10:10:10.632000,2023-01-20,10:10:10.632000,5,13,6629,2.63,1,22,2023-01-25,2023-01-25,29
520,923,455,2023-01-20,11:10:10.142000,2023-01-20,11:10:10.142000,11,10,25122,2.85,1,53,2023-01-23,2023-01-27,17
521,909,442,2023-01-19,14:52:10.152000,2023-01-19,14:52:10.152000,16,17,3808,3.59,1,2,2023-01-24,2023-01-23,4
522,904,437,2023-01-19,10:37:10.108000,2023-01-19,10:37:10.108000,7,18,39416,3.5,2,49,2023-01-22,2023-01-24,25
523,935,467,2023-01-20,15:51:09.811000,2023-01-20,15:51:09.811000,1,18,44986,3.66,3,33,2023-01-22,2023-01-21,8
524,916,448,2023-01-19,17:36:10.231000,2023-01-19,17:36:10.231000,12,12,73921,2.79,3,57,2023-01-24,2023-01-24,15
525,891,424,2023-01-18,16:50:10.255000,2023-01-18,16:50:10.255000,13,17,15462,2.41,2,6,2023-01-21,2023-01-19,1
526,917,449,2023-01-19,18:12:09.804000,2023-01-19,18:12:09.804000,9,11,98231,2.2,3,46,2023-01-23,2023-01-21,12
527,918,450,2023-01-19,18:55:10.035000,2023-01-19,18:55:10.035000,19,15,56822,2.38,1,55,2023-01-22,2023-01-25,5
528,471,1,2022-11-03,14:20:52.186000,2022-11-03,14:20:52.186000,16,18,84754,2.43,3,9,2022-11-03,2022-11-10,4
529,969,501,2023-01-23,18:04:10.598000,2023-01-23,18:04:10.598000,20,15,73016,2.27,3,53,2023-01-27,2023-01-25,10
530,585,120,2022-12-16,17:11:10.623000,2022-12-16,17:11:10.623000,16,7,73668,2.65,3,21,2022-12-22,2022-12-17,6
531,700,231,2023-01-02,14:03:10.001000,2023-01-02,14:03:10.001000,9,8,62093,3.61,3,11,2023-01-05,2023-01-06,3
532,1207,743,2023-02-08,12:27:09.936000,2023-02-08,12:27:09.936000,15,13,41193,2.72,3,61,2023-02-13,2023-02-10,10
533,939,471,2023-01-20,18:18:09.794000,2023-01-20,18:18:09.794000,12,3,82941,3.83,2,21,2023-01-21,2023-01-27,13
534,940,472,2023-01-20,18:57:10.333000,2023-01-20,18:57:10.333000,8,8,74075,3.67,2,46,2023-01-23,2023-01-23,20
535,941,473,2023-01-23,08:17:10.065000,2023-01-23,08:17:10.065000,5,10,79608,3.83,3,8,2023-01-24,2023-01-24,14
536,942,474,2023-01-23,08:18:10.228000,2023-01-23,08:18:10.228000,7,1,62039,3.31,2,57,2023-01-29,2023-01-25,16
537,943,475,2023-01-23,09:05:09.800000,2023-01-23,09:05:09.800000,3,9,62959,2.92,3,44,2023-01-26,2023-01-25,15
538,944,476,2023-01-23,09:23:10.205000,2023-01-23,09:23:10.205000,14,19,54855,2.76,2,42,2023-01-28,2023-01-26,12
539,945,477,2023-01-23,10:00:09.729000,2023-01-23,10:00:09.729000,18,1,43365,3.2,1,11,2023-01-29,2023-01-25,29
540,946,478,2023-01-23,10:23:09.874000,2023-01-23,10:23:09.874000,7,5,15254,2.16,2,56,2023-01-27,2023-01-27,12
541,947,479,2023-01-23,10:26:10.082000,2023-01-23,10:26:10.082000,1,6,50105,2.76,3,42,2023-01-26,2023-01-26,6
542,948,480,2023-01-23,10:41:10.243000,2023-01-23,10:41:10.243000,6,17,98209,3.88,2,11,2023-01-25,2023-01-27,19
543,949,481,2023-01-23,11:28:10.219000,2023-01-23,11:28:10.219000,12,11,39111,2.91,2,56,2023-01-23,2023-01-24,21
544,950,482,2023-01-23,11:34:09.868000,2023-01-23,11:34:09.868000,9,13,9788,3.81,3,46,2023-01-27,2023-01-23,5
545,951,483,2023-01-23,12:15:10.120000,2023-01-23,12:15:10.120000,12,20,25592,2.13,1,52,2023-01-28,2023-01-24,26
546,952,484,2023-01-23,12:22:10.126000,2023-01-23,12:22:10.126000,9,3,6819,3.06,2,28,2023-01-27,2023-01-27,30
547,953,485,2023-01-23,12:26:09.837000,2023-01-23,12:26:09.837000,15,14,82985,2.37,2,18,2023-01-26,2023-01-30,15
548,954,486,2023-01-23,12:53:10.061000,2023-01-23,12:53:10.061000,10,14,52151,2.19,1,9,2023-01-25,2023-01-26,12
549,955,487,2023-01-23,13:07:09.956000,2023-01-23,13:07:09.956000,17,9,24226,2.04,1,2,2023-01-25,2023-01-26,13
550,956,488,2023-01-23,13:29:10.462000,2023-01-23,13:29:10.462000,1,12,44877,3.25,1,52,2023-01-24,2023-01-28,21
551,957,489,2023-01-23,13:31:10.219000,2023-01-23,13:31:10.219000,1,9,75577,3.88,1,30,2023-01-26,2023-01-26,25
552,958,491,2023-01-23,13:44:09.797000,2023-01-23,13:44:09.797000,8,15,25904,3.6,1,44,2023-01-23,2023-01-28,27
553,959,492,2023-01-23,13:52:10.009000,2023-01-23,13:52:10.009000,13,14,87638,3.54,1,3,2023-01-26,2023-01-26,14
554,960,493,2023-01-23,14:22:10.158000,2023-01-23,14:22:10.158000,15,8,60330,2.16,3,8,2023-01-29,2023-01-24,24
555,961,494,2023-01-23,14:46:10.201000,2023-01-23,14:46:10.201000,7,11,7561,3.11,1,12,2023-01-24,2023-01-24,12
556,962,495,2023-01-23,14:55:10.295000,2023-01-23,14:55:10.295000,9,16,95871,2.19,1,4,2023-01-26,2023-01-24,5
557,963,398,2023-01-17,16:55:09.954000,2023-01-17,16:55:09.954000,6,16,76081,2.59,2,46,2023-01-21,2023-01-22,30
558,964,496,2023-01-23,15:37:09.964000,2023-01-23,15:37:09.964000,9,9,60184,3.25,1,7,2023-01-27,2023-01-29,26
559,965,497,2023-01-23,15:40:10.844000,2023-01-23,15:40:10.844000,4,9,84755,2.53,2,43,2023-01-26,2023-01-30,11
560,966,498,2023-01-23,15:44:10.079000,2023-01-23,15:44:10.079000,9,4,71103,2.84,2,8,2023-01-28,2023-01-26,27
561,967,499,2023-01-23,15:58:10.294000,2023-01-23,15:58:10.294000,1,12,50477,3.66,3,30,2023-01-28,2023-01-26,7
562,968,500,2023-01-23,16:09:10.057000,2023-01-23,16:09:10.057000,1,17,90727,2.22,2,6,2023-01-25,2023-01-29,22
563,1006,538,2023-01-25,17:02:10.107000,2023-01-25,17:02:10.107000,20,18,69050,3.71,1,39,2023-01-29,2023-01-29,6
564,990,522,2023-01-24,18:41:10.443000,2023-01-24,18:41:10.443000,17,1,8573,3.52,2,17,2023-01-26,2023-01-30,23
565,1008,540,2023-01-26,08:08:10.327000,2023-01-26,08:08:10.327000,19,9,26590,3.9,1,10,2023-01-31,2023-02-01,12
566,1010,542,2023-01-26,09:26:10.164000,2023-01-26,09:26:10.164000,20,1,71656,3.19,3,14,2023-01-30,2023-02-01,20
567,511,46,2022-12-01,08:47:10.394000,2022-12-01,08:47:10.394000,6,3,44358,2.14,2,7,2022-12-06,2022-12-02,24
568,1033,565,2023-01-27,12:54:10.129000,2023-01-27,12:54:10.129000,18,5,79852,2.48,1,54,2023-02-01,2023-01-30,13
569,1007,539,2023-01-25,18:08:10.279000,2023-01-25,18:08:10.279000,16,16,62297,3.35,3,25,2023-01-31,2023-01-29,24
570,971,503,2023-01-24,08:37:09.988000,2023-01-24,08:37:09.988000,13,3,35678,2.65,3,23,2023-01-26,2023-01-28,7
571,1035,567,2023-01-27,13:21:10.449000,2023-01-27,13:21:10.449000,8,10,97730,2.84,3,56,2023-01-29,2023-02-01,1
572,1011,543,2023-01-26,10:48:10.082000,2023-01-26,10:48:10.082000,7,2,87988,3.35,3,16,2023-02-01,2023-01-29,26
573,984,516,2023-01-24,16:03:10.135000,2023-01-24,16:03:10.135000,3,12,95265,3.84,2,31,2023-01-24,2023-01-28,10
574,970,502,2023-01-24,08:25:10.145000,2023-01-24,08:25:10.145000,17,9,47623,3.18,1,2,2023-01-27,2023-01-26,18
575,1021,553,2023-01-26,16:18:10.250000,2023-01-26,16:18:10.250000,14,3,87233,3.9,2,21,2023-01-29,2023-01-27,26
576,1032,564,2023-01-27,12:31:10.381000,2023-01-27,12:31:10.381000,6,16,91381,2.57,3,57,2023-02-01,2023-01-29,13
577,998,531,2023-01-25,11:06:09.955000,2023-01-25,11:06:09.955000,12,17,10892,3.07,2,24,2023-01-28,2023-01-31,18
578,972,504,2023-01-24,08:43:10.711000,2023-01-24,08:43:10.711000,4,6,12861,3.02,2,36,2023-01-26,2023-01-30,7
579,1023,555,2023-01-26,17:32:10.170000,2023-01-26,17:32:10.170000,16,13,24760,3.38,3,56,2023-01-28,2023-01-29,17
580,1039,571,2023-01-27,14:38:10.279000,2023-01-27,14:38:10.279000,5,20,49624,2.59,3,16,2023-01-30,2023-01-29,21
581,975,507,2023-01-24,10:36:10.078000,2023-01-24,10:36:10.078000,5,18,99760,2.42,1,26,2023-01-28,2023-01-29,5
582,995,528,2023-01-25,10:44:09.943000,2023-01-25,10:44:09.943000,20,13,59520,3.75,1,54,2023-01-28,2023-01-31,2
583,936,468,2023-01-20,16:06:10.005000,2023-01-20,16:06:10.005000,12,1,85867,3.02,3,36,2023-01-22,2023-01-26,9
584,774,305,2023-01-10,17:53:09.962000,2023-01-10,17:53:09.962000,17,20,20107,3.6,3,16,2023-01-11,2023-01-14,26
585,987,519,2023-01-24,17:44:10.102000,2023-01-24,17:44:10.102000,9,12,86420,2.29,1,1,2023-01-27,2023-01-28,3
586,979,511,2023-01-24,11:57:10.247000,2023-01-24,11:57:10.247000,1,2,14160,3.29,2,46,2023-01-27,2023-01-31,20
587,1038,570,2023-01-27,14:30:10.346000,2023-01-27,14:30:10.346000,8,17,70890,3.27,1,47,2023-02-01,2023-01-29,6
588,1000,524,2023-01-25,09:05:09.709000,2023-01-25,09:05:09.709000,4,2,95343,2.23,2,24,2023-01-28,2023-01-26,12
589,1025,557,2023-01-26,18:35:09.949000,2023-01-26,18:35:09.949000,3,10,31628,2.58,2,19,2023-01-31,2023-01-26,26
590,1031,563,2023-01-27,11:52:10.085000,2023-01-27,11:52:10.085000,9,18,72143,2.35,3,21,2023-01-30,2023-02-01,6
591,1005,537,2023-01-25,14:56:10.261000,2023-01-25,14:56:10.261000,4,13,19115,2.02,3,52,2023-01-29,2023-01-31,5
592,1003,535,2023-01-25,14:01:10.091000,2023-01-25,14:01:10.091000,17,13,56998,3.97,3,59,2023-01-29,2023-01-28,11
593,1013,545,2023-01-26,11:40:10.353000,2023-01-26,11:40:10.353000,18,16,64850,3.26,2,55,2023-01-28,2023-01-27,20
594,758,288,2023-01-09,18:43:10.150000,2023-01-09,18:43:10.150000,16,4,14095,3.11,2,10,2023-01-11,2023-01-14,14
595,1014,546,2023-01-26,12:03:10.316000,2023-01-26,12:03:10.316000,14,12,66097,2.7,1,12,2023-01-28,2023-01-26,26
596,1024,556,2023-01-26,17:46:10.078000,2023-01-26,17:46:10.078000,15,5,61657,2.8,3,27,2023-01-31,2023-01-29,7
597,1019,551,2023-01-26,15:42:09.773000,2023-01-26,15:42:09.773000,9,9,49179,3.63,1,18,2023-01-27,2023-01-27,1
598,977,509,2023-01-24,11:20:10.024000,2023-01-24,11:20:10.024000,16,16,40907,2.12,3,52,2023-01-29,2023-01-29,21
599,1020,552,2023-01-26,16:14:10.036000,2023-01-26,16:14:10.036000,5,1,83827,3.52,1,58,2023-01-31,2023-02-02,5
600,1004,536,2023-01-25,14:26:09.830000,2023-01-25,14:26:09.830000,1,6,21339,3.87,1,48,2023-01-30,2023-01-26,19
